district,zone,variable,Model,R2,CV_R2,RMSE,Gen_Gap,Composite_Score,Status
Lakshmipur,4. Coastal Humid Heat Zone (Coastal Belt),uv,RandomForest,0.7555093850084856,0.6682266529173305,0.4826071164610505,0.08728273209115511,0.7309193220322813,Robust
Lakshmipur,4. Coastal Humid Heat Zone (Coastal Belt),uv,CatBoost,0.613316393329437,0.6733324900354027,0.6069326562845601,0.06001609670596575,0.5484692377888731,Robust
Lakshmipur,4. Coastal Humid Heat Zone (Coastal Belt),uv,XGBoost,0.5093024155530961,0.5713686228312704,0.6837063055299915,0.06206620727817436,0.11656558747052939,Robust
Lakshmipur,4. Coastal Humid Heat Zone (Coastal Belt),tmax,LightGBM,0.8908532110886129,0.8949091495443252,0.9884368594316072,0.004055938455712282,0.9999999999999999,Robust
Lakshmipur,4. Coastal Humid Heat Zone (Coastal Belt),tmax,CatBoost,0.8838681643251304,0.8725527094710293,1.0195748072973179,0.011315454854101126,0.8461763616978573,Robust
Lakshmipur,4. Coastal Humid Heat Zone (Coastal Belt),tmax,XGBoost,0.8441329928779151,0.8335598685747911,1.1811921408044852,0.01057312430312396,0.37102620330073033,Robust
Lakshmipur,4. Coastal Humid Heat Zone (Coastal Belt),tmax,RandomForest,0.8677051080508924,0.6813663455880012,1.0882157028515314,0.18633876246289116,0.3226054078387522,Overfit Risk
Lakshmipur,4. Coastal Humid Heat Zone (Coastal Belt),tmin,LightGBM,0.9651279599538908,0.9597239187702543,0.8479586590885819,0.0054040411836364655,0.9933195938742237,Robust
Lakshmipur,4. Coastal Humid Heat Zone (Coastal Belt),tmin,CatBoost,0.9651403969892604,0.9587109946672507,0.8478074343208478,0.006429402322009614,0.990791503241595,Robust
Lakshmipur,4. Coastal Humid Heat Zone (Coastal Belt),tmin,XGBoost,0.9564620296351399,0.956849749991189,0.9474800880893598,0.0003877203560490594,0.81545715930678,Robust
Lakshmipur,4. Coastal Humid Heat Zone (Coastal Belt),tmin,RandomForest,0.9286323511131063,0.7741910597413515,1.2130723307406632,0.15444129137175477,0.0,Overfit Risk
Lakshmipur,4. Coastal Humid Heat Zone (Coastal Belt),dew_point,LightGBM,0.9722828439442132,0.9566057391409368,0.7119164886593536,0.01567710480327633,0.974025769968416,Robust
Lakshmipur,4. Coastal Humid Heat Zone (Coastal Belt),dew_point,CatBoost,0.9731859163661286,0.9571420956505232,0.700222719810725,0.016043820715605395,0.9659738492738266,Robust
Lakshmipur,4. Coastal Humid Heat Zone (Coastal Belt),dew_point,XGBoost,0.9674939071985866,0.9579308225421453,0.7709693334800644,0.00956308465644129,0.8470007778697151,Robust
Lakshmipur,4. Coastal Humid Heat Zone (Coastal Belt),dew_point,RandomForest,0.9466925199142846,0.7741574334454293,0.9872992222001029,0.1725350864688553,0.0,Overfit Risk
Lalmonirhat,1. Northwest Extreme Heat Zone (Dry Hot Plains),temperature,LightGBM,0.9549565182234013,0.961044471406645,0.9473943333144521,0.006087953183243622,0.9985444601303951,Robust
Lalmonirhat,1. Northwest Extreme Heat Zone (Dry Hot Plains),temperature,CatBoost,0.9511008007471796,0.9561341287941587,0.9871102914093938,0.005033328046979091,0.9388413444960325,Robust
Lalmonirhat,1. Northwest Extreme Heat Zone (Dry Hot Plains),temperature,XGBoost,0.9393962537213485,0.958509344577054,1.0989161140777222,0.01911309085570545,0.7622730998464743,Robust
Lalmonirhat,1. Northwest Extreme Heat Zone (Dry Hot Plains),temperature,RandomForest,0.9212962114718635,0.771350997699508,1.2523122396519122,0.14994521377235548,0.0,Overfit Risk
Lalmonirhat,1. Northwest Extreme Heat Zone (Dry Hot Plains),humidity,RandomForest,0.6515843876674003,0.6048384202077055,3.7220886410708793,0.04674596745969484,0.9999999999999999,Robust
Lalmonirhat,1. Northwest Extreme Heat Zone (Dry Hot Plains),humidity,LightGBM,0.44401849603253396,0.524841157297679,4.701842529081141,0.08082266126514503,0.5869123952339516,Robust
Lalmonirhat,1. Northwest Extreme Heat Zone (Dry Hot Plains),humidity,CatBoost,0.418845579073331,0.5916005559358761,4.80710580252376,0.17275497686254515,0.5228641876129982,Overfit Risk
Lalmonirhat,1. Northwest Extreme Heat Zone (Dry Hot Plains),humidity,XGBoost,0.18491834790514616,0.4372163890676147,5.692964379486344,0.2522980411624685,0.05000000000000007,Overfit Risk
Lalmonirhat,1. Northwest Extreme Heat Zone (Dry Hot Plains),solar_radiation,RandomForest,0.6060363768363102,0.4620071208654303,23.997370558038785,0.1440292559708799,0.8412631146862606,Overfit Risk
Lalmonirhat,1. Northwest Extreme Heat Zone (Dry Hot Plains),solar_radiation,CatBoost,0.46537720037794783,0.4109442381187467,27.954989549428994,0.054432962259201134,0.7234357053583998,Robust
Lalmonirhat,1. Northwest Extreme Heat Zone (Dry Hot Plains),solar_radiation,LightGBM,0.5609319637629416,0.38880050360504936,25.33386823151198,0.17213146015789227,0.6570393455044595,Overfit Risk
Lalmonirhat,1. Northwest Extreme Heat Zone (Dry Hot Plains),solar_radiation,XGBoost,0.26671229002884855,0.23079063565359909,32.73955705812786,0.03592165437524947,0.2,Robust
Lalmonirhat,1. Northwest Extreme Heat Zone (Dry Hot Plains),uv,RandomForest,0.632123169919188,0.4464138939839565,0.6650649287012642,0.18570927593523157,0.896197643201464,Overfit Risk
Lalmonirhat,1. Northwest Extreme Heat Zone (Dry Hot Plains),uv,CatBoost,0.46391102091959613,0.3347464992156127,0.8028441889289462,0.1291645217039834,0.6538211442070547,Overfit Risk
Lalmonirhat,1. Northwest Extreme Heat Zone (Dry Hot Plains),uv,LightGBM,0.5599939064001175,0.32188242823927316,0.7273478747810355,0.23811147816084433,0.5776753335858108,Overfit Risk
Lalmonirhat,1. Northwest Extreme Heat Zone (Dry Hot Plains),uv,XGBoost,0.3095187869636217,0.1775846622523112,0.9111476554498052,0.13193412471131047,0.2949156853988414,Overfit Risk
Lalmonirhat,1. Northwest Extreme Heat Zone (Dry Hot Plains),tmax,LightGBM,0.780256643228482,0.8340209245396629,1.5102999030659119,0.05376428131118094,0.9595017734768209,Robust
Lalmonirhat,1. Northwest Extreme Heat Zone (Dry Hot Plains),tmax,CatBoost,0.7462344647680675,0.836109797559527,1.6230116479559513,0.08987533279145943,0.6771708781869767,Robust
Lalmonirhat,1. Northwest Extreme Heat Zone (Dry Hot Plains),tmax,RandomForest,0.7892784233449166,0.6609742646282697,1.4789715534034704,0.1283041587166469,0.55,Overfit Risk
Lalmonirhat,1. Northwest Extreme Heat Zone (Dry Hot Plains),tmax,XGBoost,0.6758510729053117,0.7997172141084604,1.834330602423028,0.12386614120314876,0.20995859548591642,Overfit Risk
Lalmonirhat,1. Northwest Extreme Heat Zone (Dry Hot Plains),tmin,LightGBM,0.9715211361385037,0.9713227412784029,0.9153044693674908,0.00019839486010075902,0.9998047570594945,Robust
Lalmonirhat,1. Northwest Extreme Heat Zone (Dry Hot Plains),tmin,CatBoost,0.9683984960404384,0.9667121419500037,0.9641800232339209,0.0016863540904347163,0.89031680588086,Robust
Lalmonirhat,1. Northwest Extreme Heat Zone (Dry Hot Plains),tmin,XGBoost,0.9632227242601751,0.9714703184346598,1.040145348345528,0.00824759417448473,0.7622784200487009,Robust
Lalmonirhat,1. Northwest Extreme Heat Zone (Dry Hot Plains),tmin,RandomForest,0.9497122190512602,0.7825042591820347,1.216285387631361,0.16720795986922554,0.0,Overfit Risk
Lalmonirhat,1. Northwest Extreme Heat Zone (Dry Hot Plains),dew_point,LightGBM,0.9777960004439091,0.9693492578091032,0.7216896794584972,0.008446742634805937,0.9443320034504638,Robust
Lalmonirhat,1. Northwest Extreme Heat Zone (Dry Hot Plains),dew_point,CatBoost,0.9775513611482483,0.966353150209138,0.7256545058581066,0.01119821093911022,0.927324665993963,Robust
Lalmonirhat,1. Northwest Extreme Heat Zone (Dry Hot Plains),dew_point,XGBoost,0.9656249304401635,0.9701181312268952,0.8979593616664274,0.004493200786731655,0.45,Robust
Lalmonirhat,1. Northwest Extreme Heat Zone (Dry Hot Plains),dew_point,RandomForest,0.9740795478834194,0.7962731264394918,0.7797514228891902,0.17780642144392766,0.40778385493886493,Overfit Risk
Madaripur,2. Central Urban Heat Zone (Urban Heat-Island Region),temperature,LightGBM,0.9161685560424526,0.9354545542360547,1.1305490645020277,0.019285998193602105,0.997204200339073,Robust
Madaripur,2. Central Urban Heat Zone (Urban Heat-Island Region),temperature,CatBoost,0.9131269817581615,0.9377042932099027,1.1508756378400657,0.024577311451741135,0.9019704708257018,Robust
Madaripur,2. Central Urban Heat Zone (Urban Heat-Island Region),temperature,XGBoost,0.9009294479084756,0.9324195201927106,1.229017970703626,0.03149007228423495,0.4943075633886505,Robust
Madaripur,2. Central Urban Heat Zone (Urban Heat-Island Region),temperature,RandomForest,0.9103830762318373,0.7365329606132367,1.1689096866548663,0.17385011561860064,0.27717409722381836,Overfit Risk
Madaripur,2. Central Urban Heat Zone (Urban Heat-Island Region),humidity,RandomForest,0.21943655913160232,0.3408804720842242,6.056628356907428,0.12144391295262186,0.7998910204413815,Overfit Risk
Madaripur,2. Central Urban Heat Zone (Urban Heat-Island Region),humidity,CatBoost,0.07523947128771513,0.4203575909912282,6.592368334677612,0.3451181197035131,0.48662226685442456,Overfit Risk
Madaripur,2. Central Urban Heat Zone (Urban Heat-Island Region),humidity,XGBoost,-0.00263321541957251,0.4136632873683693,6.864325454646932,0.41629650278794184,0.26647829020584773,Overfit Risk
Madaripur,2. Central Urban Heat Zone (Urban Heat-Island Region),humidity,LightGBM,0.06470085637321832,0.3210652965096073,6.6298253927392565,0.256364440136389,0.24235189562118048,Overfit Risk
Madaripur,2. Central Urban Heat Zone (Urban Heat-Island Region),solar_radiation,RandomForest,0.7326482965182455,0.6433029208997441,17.650848531296198,0.08934537561850142,0.6254313310708655,Robust
Madaripur,2. Central Urban Heat Zone (Urban Heat-Island Region),solar_radiation,LightGBM,0.649454706184136,0.7462343831153011,20.21138992776241,0.09677967693116507,0.5826936432372901,Robust
Madaripur,2. Central Urban Heat Zone (Urban Heat-Island Region),solar_radiation,CatBoost,0.6424780585362995,0.6968897561011896,20.411525332317403,0.05441169756489017,0.5241294089870414,Robust
Madaripur,2. Central Urban Heat Zone (Urban Heat-Island Region),solar_radiation,XGBoost,0.5552021244732588,0.5907747545634902,22.766981908215485,0.03557263009023137,0.2,Robust
Madaripur,2. Central Urban Heat Zone (Urban Heat-Island Region),uv,LightGBM,0.7415882001845842,0.7548445568025279,0.4770170499008021,0.013256356617943776,0.7294623422730167,Robust
Madaripur,2. Central Urban Heat Zone (Urban Heat-Island Region),uv,RandomForest,0.7949258407791161,0.6711653056278248,0.424945467697874,0.12376053515129126,0.6527029364783333,Overfit Risk
Madaripur,2. Central Urban Heat Zone (Urban Heat-Island Region),uv,CatBoost,0.7186576596197178,0.6997178967115405,0.4977316751392436,0.018939762908177338,0.551369922470059,Robust
Madaripur,2. Central Urban Heat Zone (Urban Heat-Island Region),uv,XGBoost,0.6486924962748409,0.612819914263754,0.5561877826696126,0.035872582011086895,0.1590672032617878,Robust
