district,variable,kind,n_months,val_R2,val_RMSE,val_MAE,val_acc_0.5,val_acc_1.0,val_acc_2.0,val_acc_3.0,val_acc_5.0,val_acc_10.0,val_acc_20.0,val_acc_30.0,val_acc_50.0,val_acc_1.5,zone
Barisal,heat_index,index,11,0.9295748764207796,1.5702183348015064,1.3013210145640586,0.18181818181818182,0.45454545454545453,0.7272727272727273,0.9090909090909091,,,,,,,4. Coastal Humid Heat Zone (Coastal Belt)
Barisal,wet_bulb,index,11,0.9659514407189357,0.6312747064829963,0.5214591557156716,0.45454545454545453,0.9090909090909091,1.0,1.0,,,,,,,4. Coastal Humid Heat Zone (Coastal Belt)
Barisal,wbgt_shade,index,11,0.9625689272457468,0.6484824577349851,0.5476709299174248,0.45454545454545453,0.8181818181818182,1.0,1.0,,,,,,,4. Coastal Humid Heat Zone (Coastal Belt)
Barisal,wbgt_sun,index,11,0.9581342447873534,0.6791374473271204,0.5768209313121999,0.45454545454545453,0.8181818181818182,1.0,1.0,,,,,,,4. Coastal Humid Heat Zone (Coastal Belt)
Barisal,cdd,index,11,0.9385833020421398,0.7538506643682659,0.6568430257001219,0.2727272727272727,0.9090909090909091,1.0,1.0,,,,,,,4. Coastal Humid Heat Zone (Coastal Belt)
Bhola,heat_index,index,11,0.9491745192622295,1.326363461229991,1.1439990231621608,0.09090909090909091,0.45454545454545453,0.9090909090909091,1.0,,,,,,,4. Coastal Humid Heat Zone (Coastal Belt)
Bhola,wet_bulb,index,11,0.9649295479419066,0.6156082153198728,0.4887453823418552,0.6363636363636364,0.9090909090909091,1.0,1.0,,,,,,,4. Coastal Humid Heat Zone (Coastal Belt)
Bhola,wbgt_shade,index,11,0.962456435726551,0.6224402875369505,0.5224376680636705,0.5454545454545454,0.9090909090909091,1.0,1.0,,,,,,,4. Coastal Humid Heat Zone (Coastal Belt)
Bhola,wbgt_sun,index,11,0.959100921029472,0.6436982371710747,0.5511336887528896,0.45454545454545453,0.9090909090909091,1.0,1.0,,,,,,,4. Coastal Humid Heat Zone (Coastal Belt)
Bhola,cdd,index,11,0.9412774189465246,0.7398797557750486,0.6394258630534488,0.5454545454545454,0.9090909090909091,1.0,1.0,,,,,,,4. Coastal Humid Heat Zone (Coastal Belt)
Bogra,heat_index,index,11,0.9686954011988153,1.215359331876219,1.0390371386460935,0.2727272727272727,0.45454545454545453,0.9090909090909091,1.0,,,,,,,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Bogra,wet_bulb,index,11,0.9838442928362016,0.5157311268529994,0.412213642774609,0.8181818181818182,0.9090909090909091,1.0,1.0,,,,,,,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Bogra,wbgt_shade,index,11,0.9822301626154726,0.5318939398398344,0.4423671933336171,0.6363636363636364,0.9090909090909091,1.0,1.0,,,,,,,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Bogra,wbgt_sun,index,11,0.9784407975320488,0.5809647998405378,0.4994555378747149,0.45454545454545453,0.9090909090909091,1.0,1.0,,,,,,,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Bogra,cdd,index,11,0.9777834986958458,0.557151400549596,0.48741956825215155,0.45454545454545453,1.0,1.0,1.0,,,,,,,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Brahmanbaria,heat_index,index,11,0.9432062261694826,1.3300843934914506,1.118620454775678,0.18181818181818182,0.36363636363636365,0.8181818181818182,1.0,,,,,,,4. Coastal Humid Heat Zone (Coastal Belt)
Brahmanbaria,wet_bulb,index,11,0.9739603073617066,0.5474201526106071,0.44007369168129723,0.6363636363636364,0.9090909090909091,1.0,1.0,,,,,,,4. Coastal Humid Heat Zone (Coastal Belt)
Brahmanbaria,wbgt_shade,index,11,0.9672194751233065,0.5944012383660305,0.49780691124451176,0.5454545454545454,0.9090909090909091,1.0,1.0,,,,,,,4. Coastal Humid Heat Zone (Coastal Belt)
Brahmanbaria,wbgt_sun,index,11,0.9606711513683537,0.643752885734844,0.5426361921180746,0.45454545454545453,0.9090909090909091,1.0,1.0,,,,,,,4. Coastal Humid Heat Zone (Coastal Belt)
Brahmanbaria,cdd,index,11,0.9464087526756918,0.7358314387533651,0.634307400571699,0.45454545454545453,0.6363636363636364,1.0,1.0,,,,,,,4. Coastal Humid Heat Zone (Coastal Belt)
Chandpur,heat_index,index,11,0.9636858510387322,1.0182656585532168,0.8744599235991537,0.2727272727272727,0.5454545454545454,0.9090909090909091,1.0,,,,,,,4. Coastal Humid Heat Zone (Coastal Belt)
Chandpur,wet_bulb,index,11,0.9614819223863385,0.6781935653944932,0.6244618703605492,0.2727272727272727,0.9090909090909091,1.0,1.0,,,,,,,4. Coastal Humid Heat Zone (Coastal Belt)
Chandpur,wbgt_shade,index,11,0.9673895615037049,0.5908664606937466,0.5147139627500223,0.5454545454545454,0.9090909090909091,1.0,1.0,,,,,,,4. Coastal Humid Heat Zone (Coastal Belt)
Chandpur,wbgt_sun,index,11,0.96618289896822,0.595295151211441,0.5145198781357927,0.5454545454545454,0.9090909090909091,1.0,1.0,,,,,,,4. Coastal Humid Heat Zone (Coastal Belt)
Chandpur,cdd,index,11,0.9507717181198602,0.6611860994912183,0.5335044300391115,0.5454545454545454,0.7272727272727273,1.0,1.0,,,,,,,4. Coastal Humid Heat Zone (Coastal Belt)
Chittagong,heat_index,index,11,0.8909257422446808,1.5286253822994182,1.2492544398648355,0.18181818181818182,0.45454545454545453,0.8181818181818182,0.9090909090909091,,,,,,,4. Coastal Humid Heat Zone (Coastal Belt)
Chittagong,wet_bulb,index,11,0.9552357094112204,0.6187629907924597,0.5111406999062011,0.45454545454545453,0.9090909090909091,1.0,1.0,,,,,,,4. Coastal Humid Heat Zone (Coastal Belt)
Chittagong,wbgt_shade,index,11,0.9423362876931031,0.6592289581828946,0.5492883051997282,0.45454545454545453,0.8181818181818182,1.0,1.0,,,,,,,4. Coastal Humid Heat Zone (Coastal Belt)
Chittagong,wbgt_sun,index,11,0.9333489080355152,0.6981300461685639,0.5918544892603005,0.36363636363636365,0.8181818181818182,1.0,1.0,,,,,,,4. Coastal Humid Heat Zone (Coastal Belt)
Chittagong,cdd,index,11,0.9205586389963053,0.6657110527011361,0.55914094842128,0.45454545454545453,0.9090909090909091,1.0,1.0,,,,,,,4. Coastal Humid Heat Zone (Coastal Belt)
Chuadanga,heat_index,index,11,0.9504158877626311,1.5185916584732786,1.1486096730829969,0.36363636363636365,0.5454545454545454,0.8181818181818182,1.0,,,,,,,3. Southwest Hot-Dry Zone (Drought or Saline)
Chuadanga,wet_bulb,index,11,0.9808688159914288,0.5542747018236986,0.46263735270702,0.6363636363636364,1.0,1.0,1.0,,,,,,,3. Southwest Hot-Dry Zone (Drought or Saline)
Chuadanga,wbgt_shade,index,11,0.9787490690327626,0.5745596925691062,0.47458797209754894,0.5454545454545454,1.0,1.0,1.0,,,,,,,3. Southwest Hot-Dry Zone (Drought or Saline)
Chuadanga,wbgt_sun,index,11,0.9740734815546698,0.6331770605507216,0.5322286849807951,0.45454545454545453,1.0,1.0,1.0,,,,,,,3. Southwest Hot-Dry Zone (Drought or Saline)
Chuadanga,cdd,index,11,0.966114187095086,0.6975482230586996,0.5594523988213225,0.5454545454545454,0.8181818181818182,1.0,1.0,,,,,,,3. Southwest Hot-Dry Zone (Drought or Saline)
Comilla,heat_index,index,11,0.934104474194529,1.456814574830127,1.295305386078592,0.18181818181818182,0.36363636363636365,0.8181818181818182,1.0,,,,,,,4. Coastal Humid Heat Zone (Coastal Belt)
Comilla,wet_bulb,index,11,0.9601330526250671,0.677916133648181,0.5792697377275509,0.5454545454545454,0.8181818181818182,1.0,1.0,,,,,,,4. Coastal Humid Heat Zone (Coastal Belt)
Comilla,wbgt_shade,index,11,0.9543824081763289,0.7091562695775357,0.6089048495765684,0.36363636363636365,0.8181818181818182,1.0,1.0,,,,,,,4. Coastal Humid Heat Zone (Coastal Belt)
Comilla,wbgt_sun,index,11,0.9514375723068332,0.724183034875401,0.6383146901909295,0.36363636363636365,0.8181818181818182,1.0,1.0,,,,,,,4. Coastal Humid Heat Zone (Coastal Belt)
Comilla,cdd,index,11,0.94498372863144,0.7451682063866316,0.6442916566268612,0.36363636363636365,0.7272727272727273,1.0,1.0,,,,,,,4. Coastal Humid Heat Zone (Coastal Belt)
Cox_s Bazar,heat_index,index,11,0.9294979833629823,1.0912529381377476,0.959789022952463,0.18181818181818182,0.6363636363636364,0.9090909090909091,1.0,,,,,,,4. Coastal Humid Heat Zone (Coastal Belt)
Cox_s Bazar,wet_bulb,index,11,0.9619876191751164,0.541018915720044,0.4766602405408565,0.5454545454545454,1.0,1.0,1.0,,,,,,,4. Coastal Humid Heat Zone (Coastal Belt)
Cox_s Bazar,wbgt_shade,index,11,0.9542170837857586,0.5502960299657205,0.47979377941098567,0.5454545454545454,0.9090909090909091,1.0,1.0,,,,,,,4. Coastal Humid Heat Zone (Coastal Belt)
Cox_s Bazar,wbgt_sun,index,11,0.9420720047387919,0.6017890073092259,0.5160289222661902,0.5454545454545454,0.9090909090909091,1.0,1.0,,,,,,,4. Coastal Humid Heat Zone (Coastal Belt)
Cox_s Bazar,cdd,index,11,0.9086179409180718,0.6033230589040423,0.4923193811565321,0.5454545454545454,0.9090909090909091,1.0,1.0,,,,,,,4. Coastal Humid Heat Zone (Coastal Belt)
Dhaka,heat_index,index,11,0.9539161533426233,1.1208648158407226,0.9234771652373491,0.2727272727272727,0.6363636363636364,0.9090909090909091,1.0,,,,,,,2. Central Urban Heat Zone (Urban Heat-Island Region)
Dhaka,wet_bulb,index,11,0.9644421663800161,0.670237777747266,0.6117170564906977,0.36363636363636365,0.9090909090909091,1.0,1.0,,,,,,,2. Central Urban Heat Zone (Urban Heat-Island Region)
Dhaka,wbgt_shade,index,11,0.9691484454487537,0.5836830574868682,0.49572253976419134,0.5454545454545454,0.9090909090909091,1.0,1.0,,,,,,,2. Central Urban Heat Zone (Urban Heat-Island Region)
Dhaka,wbgt_sun,index,11,0.9624799240729728,0.6370049931670234,0.542660241242361,0.45454545454545453,0.9090909090909091,1.0,1.0,,,,,,,2. Central Urban Heat Zone (Urban Heat-Island Region)
Dhaka,cdd,index,11,0.9394321053361149,0.7404316596722396,0.5946922771471435,0.5454545454545454,0.7272727272727273,1.0,1.0,,,,,,,2. Central Urban Heat Zone (Urban Heat-Island Region)
Dinajpur,heat_index,index,11,0.9717966120076443,1.2056845865874237,0.9963376534207945,0.2727272727272727,0.5454545454545454,0.9090909090909091,1.0,,,,,,,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Dinajpur,wet_bulb,index,11,0.9816211925166323,0.5838678814898128,0.46742869511110574,0.7272727272727273,0.9090909090909091,1.0,1.0,,,,,,,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Dinajpur,wbgt_shade,index,11,0.9800226977079507,0.5970881984878302,0.47654468023672353,0.6363636363636364,0.9090909090909091,1.0,1.0,,,,,,,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Dinajpur,wbgt_sun,index,11,0.9764123077633299,0.6432319907311914,0.5222950981497366,0.5454545454545454,0.8181818181818182,1.0,1.0,,,,,,,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Dinajpur,cdd,index,11,0.982454518505166,0.5217962716598524,0.41958194578815816,0.6363636363636364,0.9090909090909091,1.0,1.0,,,,,,,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Faridpur,heat_index,index,11,0.9641602528784626,1.035113220041019,0.837835915594838,0.2727272727272727,0.7272727272727273,0.9090909090909091,1.0,,,,,,,2. Central Urban Heat Zone (Urban Heat-Island Region)
